z_m,x_focus_cm,IR_max_z,delta_n_rot_max_z,delta_n_rot_applied_max_z,dphi_rot_max_abs_z,dphi_rot_applied_max_abs_z,alpha_R_raw_max_z,alpha_R_applied_max_z
0.9440000057220459,-0.5999994277954057,3.284259786425631e+17,7.553797786385985e-06,7.553797786385985e-06,0.0029671702068299055,0.0029671702068299055,0.004445766564458609,0.004445766564458609
0.9440500140190125,-0.5949985980987504,3.282356944114811e+17,7.549420843133703e-06,7.549420843133703e-06,0.0029654509853571653,0.0029654509853571653,0.004443981219083071,0.004443981219083071
0.944100022315979,-0.5899977684020952,3.2804547889987584e+17,7.545046173618175e-06,7.545046173618175e-06,0.002963732462376356,0.002963732462376356,0.004442193079739809,0.004442193079739809
0.9441499710083008,-0.5850028991699174,3.27855022870102e+17,7.540665592387086e-06,7.540665592387086e-06,0.002962011843919754,0.002962011843919754,0.004440406337380409,0.004440406337380409
0.9441999793052673,-0.5800020694732622,3.2766449812085146e+17,7.536283646913944e-06,7.536283646913944e-06,0.002960290526971221,0.002960290526971221,0.0044386135414242744,0.0044386135414242744
0.9442499876022339,-0.5750012397766069,3.274738702923858e+17,7.5318989729566965e-06,7.5318989729566965e-06,0.0029585682787001133,0.0029585682787001133,0.004436819348484278,0.004436819348484278
0.9442999958992004,-0.5700004100799516,3.272833455431352e+17,7.5275170274835546e-06,7.5275170274835546e-06,0.0029568469617515802,0.0029568469617515802,0.0044350214302539825,0.0044350214302539825
0.944350004196167,-0.5649995803832963,3.270926489951928e+17,7.523130989284255e-06,7.523130989284255e-06,0.0029551242478191853,0.0029551242478191853,0.004433223512023687,0.004433223512023687
0.9444000124931335,-0.5599987506866411,3.269020211667272e+17,7.518746315327007e-06,7.518746315327007e-06,0.002953401766717434,0.002953401766717434,0.004431422799825668,0.004431422799825668
0.9444500207901001,-0.5549979209899858,3.26711255899308e+17,7.514358912885655e-06,7.514358912885655e-06,0.002951678354293108,0.002951678354293108,0.004429622087627649,0.004429622087627649
0.9445000290870667,-0.5499970912933305,3.2652066243058074e+17,7.509975148423109e-06,7.509975148423109e-06,0.002949956338852644,0.002949956338852644,0.004427816718816757,0.004427816718816757
0.9445499777793884,-0.5450022220611528,3.2633006896185344e+17,7.5055918387079146e-06,7.5055918387079146e-06,0.0029482347890734673,0.0029482347890734673,0.0044260104186832905,0.0044260104186832905
0.944599986076355,-0.5400013923644975,3.2613947549312614e+17,7.501208074245369e-06,7.501208074245369e-06,0.0029465127736330032,0.0029465127736330032,0.0044242022559046745,0.0044242022559046745
0.9446499943733215,-0.5350005626678422,3.259489163841372e+17,7.496825219277525e-06,7.496825219277525e-06,0.0029447912238538265,0.0029447912238538265,0.004422414116561413,0.004422414116561413
0.9447000026702881,-0.529999732971187,3.2575839163488666e+17,7.492443273804383e-06,7.492443273804383e-06,0.00294306967407465,0.00294306967407465,0.004420642741024494,0.004420642741024494
0.9447500109672546,-0.5249989032745317,3.255678325258977e+17,7.48806041883654e-06,7.48806041883654e-06,0.002941348124295473,0.002941348124295473,0.004418905358761549,0.004418905358761549
0.9448000192642212,-0.5199980735778764,3.253773077766472e+17,7.483678018616047e-06,7.483678018616047e-06,0.00293962680734694,0.00293962680734694,0.004417187534272671,0.004417187534272671
0.9448500275611877,-0.5149972438812211,3.2518685174687334e+17,7.4792974373849574e-06,7.4792974373849574e-06,0.002937906188890338,0.002937906188890338,0.004415471106767654,0.004415471106767654
0.9448999762535095,-0.5100023746490434,3.249964300768379e+17,7.47491776564857e-06,7.47491776564857e-06,0.0029361858032643795,0.0029361858032643795,0.004413753282278776,0.004413753282278776
0.9449499845504761,-0.5050015449523881,3.248058366081106e+17,7.470534455933375e-06,7.470534455933375e-06,0.002934464020654559,0.002934464020654559,0.0044120363891124725,0.0044120363891124725
0.9449999928474426,-0.5000007152557329,3.2461507134069146e+17,7.466146598744672e-06,7.466146598744672e-06,0.0029327403753995895,0.0029327403753995895,0.004410317167639732,0.004410317167639732
0.9450500011444092,-0.4949998855590776,3.244243060732723e+17,7.461759196303319e-06,7.461759196303319e-06,0.0029310169629752636,0.0029310169629752636,0.004408596083521843,0.004408596083521843
0.9451000094413757,-0.4899990558624223,3.242335408058532e+17,7.457371339114616e-06,7.457371339114616e-06,0.002929293317720294,0.002929293317720294,0.004406894091516733,0.004406894091516733
0.9451500177383423,-0.48499822616576704,3.240424319410504e+17,7.452976205968298e-06,7.452976205968298e-06,0.002927567111328244,0.002927567111328244,0.00440519955009222,0.00440519955009222
0.9452000260353088,-0.47999739646911177,3.238511856372941e+17,7.448577434843173e-06,7.448577434843173e-06,0.002925839275121689,0.002925839275121689,0.004403518978506327,0.004403518978506327
0.9452499747276306,-0.47500252723693404,3.236596988153692e+17,7.444173206749838e-06,7.444173206749838e-06,0.002924109110608697,0.002924109110608697,0.004401855170726776,0.004401855170726776
0.9452999830245972,-0.47000169754027876,3.2346779967658394e+17,7.439759428962134e-06,7.439759428962134e-06,0.0029223754536360502,0.0029223754536360502,0.004400201141834259,0.004400201141834259
0.9453499913215637,-0.4650008678436235,3.232757287391068e+17,7.435342013195623e-06,7.435342013195623e-06,0.002920640166848898,0.002920640166848898,0.004398574121296406,0.004398574121296406
0.9453999996185303,-0.4600000381469682,3.230831424055542e+17,7.430912319250638e-06,7.430912319250638e-06,0.0029189002234488726,0.0029189002234488726,0.004396955948323011,0.004396955948323011
0.9454500079154968,-0.45499920845031294,3.228902811940946e+17,7.426476713590091e-06,7.426476713590091e-06,0.0029171579517424107,0.0029171579517424107,0.004395336378365755,0.004395336378365755
0.9455000162124634,-0.44999837875365767,3.226970076657746e+17,7.422031103487825e-06,7.422031103487825e-06,0.0029154117219150066,0.0029154117219150066,0.004393715411424637,0.004393715411424637
0.9455500245094299,-0.4449975490570024,3.225033905400709e+17,7.417578217427945e-06,7.417578217427945e-06,0.002913662465289235,0.002913662465289235,0.004392092581838369,0.004392092581838369
0.9455999732017517,-0.44000267982482466,3.223092580182917e+17,7.4131130531895906e-06,7.4131130531895906e-06,0.0029119085520505905,0.0029119085520505905,0.004390469752252102,0.004390469752252102
0.9456499814987183,-0.4350018501281694,3.221147131796521e+17,7.408638339256868e-06,7.408638339256868e-06,0.0029101509135216475,0.0029101509135216475,0.004388844594359398,0.004388844594359398
0.9456999897956848,-0.4300010204315141,3.2191965294493696e+17,7.404152256640373e-06,7.404152256640373e-06,0.0029083886183798313,0.0029083886183798313,0.004387221299111843,0.004387221299111843
